InteractionID;CampaignID;CampaignName;CustomerID;CampaignMedium;EngagementLevel;ConversionStatus
17836;5;Summer Sale 2024;3096;Social Media;Ignored;Not Converted
17837;2;Summer Sale 2024;744;Social Media;Clicked;Converted
17838;4;Summer Sale 2024;3051;SMS;Ignored;Not Converted
17839;2;Summer Sale 2024;3794;SMS;Ignored;Not Converted
17840;4;Summer Sale 2024;10654;SMS;Opened;Not Converted
17841;3;Summer Sale 2024;11193;Social Media;Clicked;Converted
17842;4;Summer Sale 2024;8322;Email;Clicked;Not Converted
17843;4;Summer Sale 2024;5609;Email;Clicked;Not Converted
17844;1;Summer Sale 2024;7841;SMS;Ignored;Not Converted
17845;4;Summer Sale 2024;10370;Social Media;Clicked;Converted
17846;5;Summer Sale 2024;8078;Social Media;Ignored;Not Converted
17847;1;Summer Sale 2024;6026;SMS;Ignored;Not Converted
17848;1;Summer Sale 2024;10967;Email;Ignored;Not Converted
17849;2;Summer Sale 2024;1271;Social Media;Ignored;Not Converted
17850;2;Summer Sale 2024;6047;SMS;Clicked;Converted
17851;3;Summer Sale 2024;9354;Email;Clicked;Not Converted
17852;4;Summer Sale 2024;3891;SMS;Ignored;Not Converted
17853;3;Summer Sale 2024;190;SMS;Ignored;Not Converted
17854;1;Summer Sale 2024;9951;SMS;Opened;Not Converted
17855;5;Summer Sale 2024;873;Email;Opened;Converted
17856;1;Summer Sale 2024;910;SMS;Clicked;Converted
17857;1;Summer Sale 2024;7411;Social Media;Ignored;Not Converted
17858;5;Summer Sale 2024;10404;Social Media;Opened;Not Converted
17859;3;Summer Sale 2024;2589;Email;Ignored;Not Converted
17860;5;Summer Sale 2024;4879;SMS;Opened;Not Converted
17861;2;Summer Sale 2024;883;SMS;Ignored;Not Converted
17862;2;Summer Sale 2024;3600;Email;Opened;Not Converted
17863;1;Summer Sale 2024;7046;SMS;Opened;Not Converted
17864;5;Summer Sale 2024;5434;SMS;Opened;Not Converted
17865;5;Summer Sale 2024;11807;SMS;Ignored;Not Converted
17866;5;Summer Sale 2024;1532;SMS;Ignored;Not Converted
17867;5;Summer Sale 2024;8044;SMS;Ignored;Not Converted
17868;3;Summer Sale 2024;2574;SMS;Clicked;Not Converted
17869;3;Summer Sale 2024;5618;Social Media;Ignored;Not Converted
17870;2;Summer Sale 2024;530;Email;Opened;Converted
17871;3;Summer Sale 2024;2894;Social Media;Opened;Not Converted
17872;1;Summer Sale 2024;3547;Email;Clicked;Converted
17873;2;Summer Sale 2024;1331;Social Media;Clicked;Converted
17874;5;Summer Sale 2024;10360;Email;Opened;Not Converted
17875;4;Summer Sale 2024;3235;Email;Clicked;Converted
17876;2;Summer Sale 2024;5975;Social Media;Ignored;Not Converted
17877;2;Summer Sale 2024;9241;Email;Clicked;Not Converted
17878;3;Summer Sale 2024;8208;SMS;Ignored;Not Converted
17879;1;Summer Sale 2024;12217;SMS;Opened;Not Converted
17880;1;Summer Sale 2024;3019;Email;Clicked;Not Converted
17881;2;Summer Sale 2024;5332;SMS;Clicked;Converted
17882;3;Summer Sale 2024;11898;Email;Clicked;Converted
17883;4;Summer Sale 2024;4706;Email;Clicked;Not Converted
17884;1;Summer Sale 2024;11326;Social Media;Opened;Not Converted
17885;4;Summer Sale 2024;3163;Email;Ignored;Not Converted
17886;1;Summer Sale 2024;3327;SMS;Ignored;Not Converted
17887;3;Summer Sale 2024;9834;SMS;Opened;Not Converted
17888;2;Summer Sale 2024;1421;SMS;Clicked;Converted
17889;1;Summer Sale 2024;10236;SMS;Clicked;Converted
17890;4;Summer Sale 2024;1051;Social Media;Clicked;Not Converted
17891;5;Summer Sale 2024;4303;Email;Ignored;Not Converted
17892;2;Summer Sale 2024;2840;SMS;Ignored;Not Converted
17893;4;Summer Sale 2024;11940;Social Media;Ignored;Not Converted
17894;3;Summer Sale 2024;9305;Email;Ignored;Not Converted
17895;3;Summer Sale 2024;4692;Email;Clicked;Converted
17896;5;Summer Sale 2024;1376;Email;Ignored;Not Converted
17897;3;Summer Sale 2024;8968;SMS;Ignored;Not Converted
17898;5;Summer Sale 2024;10409;Email;Clicked;Not Converted
17899;2;Summer Sale 2024;2163;Social Media;Clicked;Not Converted
17900;5;Summer Sale 2024;3542;Email;Opened;Not Converted
17901;2;Summer Sale 2024;6071;SMS;Clicked;Not Converted
17902;2;Summer Sale 2024;12140;Email;Opened;Not Converted
17903;3;Summer Sale 2024;1597;Email;Clicked;Converted
17904;5;Summer Sale 2024;8087;SMS;Ignored;Not Converted
17905;3;Summer Sale 2024;5357;Social Media;Ignored;Not Converted
17906;5;Summer Sale 2024;11870;Social Media;Opened;Not Converted
17907;2;Summer Sale 2024;2350;Social Media;Opened;Not Converted
17908;5;Summer Sale 2024;812;Email;Ignored;Not Converted
17909;2;Summer Sale 2024;11;SMS;Opened;Not Converted
17910;5;Summer Sale 2024;10839;Social Media;Ignored;Not Converted
17911;3;Summer Sale 2024;1674;SMS;Opened;Converted
17912;4;Summer Sale 2024;702;Social Media;Opened;Not Converted
17913;1;Summer Sale 2024;2960;Email;Clicked;Converted
17914;4;Summer Sale 2024;6981;SMS;Ignored;Not Converted
17915;1;Summer Sale 2024;11612;SMS;Clicked;Not Converted
17916;1;Summer Sale 2024;6819;Social Media;Clicked;Not Converted
17917;4;Summer Sale 2024;3191;Social Media;Opened;Converted
17918;3;Summer Sale 2024;5740;Social Media;Ignored;Not Converted
17919;4;Summer Sale 2024;5668;SMS;Opened;Not Converted
17920;5;Summer Sale 2024;4684;SMS;Opened;Not Converted
17921;1;Summer Sale 2024;293;Email;Clicked;Not Converted
17922;3;Summer Sale 2024;9429;Email;Opened;Not Converted
17923;1;Summer Sale 2024;2440;SMS;Clicked;Converted
17924;5;Summer Sale 2024;6901;Email;Opened;Not Converted
17925;4;Summer Sale 2024;2991;Social Media;Opened;Converted
17926;1;Summer Sale 2024;2222;Email;Opened;Not Converted
17927;3;Summer Sale 2024;7613;Social Media;Opened;Converted
17928;5;Summer Sale 2024;7029;Social Media;Clicked;Converted
17929;1;Summer Sale 2024;11148;SMS;Ignored;Not Converted
17930;5;Summer Sale 2024;1268;SMS;Ignored;Not Converted
17931;2;Summer Sale 2024;1886;Social Media;Ignored;Not Converted
17932;2;Summer Sale 2024;895;Social Media;Opened;Not Converted
17933;4;Summer Sale 2024;11445;Email;Clicked;Converted
17934;3;Summer Sale 2024;1846;Social Media;Opened;Converted
17935;2;Summer Sale 2024;9989;Email;Clicked;Not Converted
17936;2;Summer Sale 2024;998;SMS;Opened;Converted
17937;4;Summer Sale 2024;10070;Email;Ignored;Not Converted
17938;5;Summer Sale 2024;9526;SMS;Opened;Converted
17939;3;Summer Sale 2024;11646;SMS;Opened;Not Converted
17940;3;Summer Sale 2024;5440;Email;Opened;Not Converted
17941;5;Summer Sale 2024;8843;Social Media;Opened;Not Converted
17942;1;Summer Sale 2024;10281;Social Media;Opened;Not Converted
17943;3;Summer Sale 2024;2446;SMS;Ignored;Not Converted
17944;1;Summer Sale 2024;7926;SMS;Clicked;Converted
17945;3;Summer Sale 2024;5861;SMS;Ignored;Not Converted
17946;4;Summer Sale 2024;2157;Social Media;Clicked;Converted
17947;2;Summer Sale 2024;8093;Social Media;Opened;Not Converted
17948;5;Summer Sale 2024;4946;Email;Clicked;Converted
17949;2;Summer Sale 2024;3066;Email;Clicked;Not Converted
17950;2;Summer Sale 2024;3352;Social Media;Clicked;Converted
17951;2;Summer Sale 2024;8990;SMS;Clicked;Converted
17952;2;Summer Sale 2024;3304;SMS;Clicked;Not Converted
17953;4;Summer Sale 2024;7272;Social Media;Opened;Not Converted
17954;1;Summer Sale 2024;6334;SMS;Ignored;Not Converted
17955;2;Summer Sale 2024;6494;Social Media;Clicked;Not Converted
17956;3;Summer Sale 2024;3515;SMS;Opened;Converted
17957;5;Summer Sale 2024;4977;Email;Opened;Converted
17958;5;Summer Sale 2024;3510;Social Media;Opened;Not Converted
17959;3;Summer Sale 2024;1860;SMS;Opened;Converted
17960;3;Summer Sale 2024;8420;Social Media;Ignored;Not Converted
17961;3;Summer Sale 2024;2302;Email;Opened;Converted
17962;5;Summer Sale 2024;8284;Email;Ignored;Not Converted
17963;2;Summer Sale 2024;10732;Email;Ignored;Not Converted
17964;2;Summer Sale 2024;9278;Email;Clicked;Not Converted
17965;1;Summer Sale 2024;8896;Social Media;Clicked;Not Converted
17966;1;Summer Sale 2024;11423;Social Media;Clicked;Converted
17967;2;Summer Sale 2024;8857;SMS;Clicked;Not Converted
17968;5;Summer Sale 2024;4590;Social Media;Opened;Not Converted
17969;4;Summer Sale 2024;9294;Email;Opened;Not Converted
17970;4;Summer Sale 2024;8636;Email;Opened;Not Converted
17971;2;Summer Sale 2024;2510;Social Media;Clicked;Not Converted
17972;3;Summer Sale 2024;2927;Email;Clicked;Converted
17973;4;Summer Sale 2024;8061;SMS;Ignored;Not Converted
17974;3;Summer Sale 2024;1672;SMS;Ignored;Not Converted
17975;4;Summer Sale 2024;827;Email;Opened;Not Converted
17976;4;Summer Sale 2024;115;Email;Ignored;Not Converted
17977;1;Summer Sale 2024;4338;SMS;Opened;Not Converted
17978;5;Summer Sale 2024;10579;Social Media;Opened;Not Converted
17979;2;Summer Sale 2024;2481;Social Media;Opened;Converted
17980;4;Summer Sale 2024;11866;Email;Opened;Not Converted
17981;3;Summer Sale 2024;7268;Social Media;Ignored;Not Converted
17982;5;Summer Sale 2024;2848;Email;Ignored;Not Converted
17983;4;Summer Sale 2024;2036;Social Media;Ignored;Not Converted
17984;3;Summer Sale 2024;6739;Social Media;Clicked;Not Converted
17985;4;Summer Sale 2024;11505;Social Media;Clicked;Not Converted
17986;3;Summer Sale 2024;11105;SMS;Clicked;Not Converted
17987;4;Summer Sale 2024;8070;Email;Opened;Not Converted
17988;4;Summer Sale 2024;8490;SMS;Opened;Not Converted
17989;4;Summer Sale 2024;928;Email;Clicked;Converted
17990;3;Summer Sale 2024;11743;Email;Clicked;Converted
17991;3;Summer Sale 2024;2791;Social Media;Ignored;Not Converted
17992;1;Summer Sale 2024;6295;SMS;Clicked;Converted
17993;2;Summer Sale 2024;7630;SMS;Opened;Not Converted
17994;1;Summer Sale 2024;6913;SMS;Ignored;Not Converted
17995;4;Summer Sale 2024;4228;Social Media;Opened;Not Converted
17996;4;Summer Sale 2024;10803;Email;Clicked;Converted
17997;2;Summer Sale 2024;7796;Social Media;Opened;Converted
17998;1;Summer Sale 2024;2539;Email;Opened;Converted
17999;1;Summer Sale 2024;8728;SMS;Opened;Not Converted
18000;4;Summer Sale 2024;6319;Social Media;Ignored;Not Converted
18001;3;Summer Sale 2024;65;SMS;Ignored;Not Converted
18002;4;Summer Sale 2024;10126;Email;Clicked;Converted
18003;5;Summer Sale 2024;11321;Social Media;Ignored;Not Converted
18004;5;Summer Sale 2024;11031;SMS;Opened;Not Converted
18005;3;Summer Sale 2024;7914;Social Media;Opened;Converted
18006;5;Summer Sale 2024;9778;Email;Opened;Not Converted
18007;5;Summer Sale 2024;1436;Social Media;Ignored;Not Converted
18008;1;Summer Sale 2024;186;Social Media;Clicked;Converted
18009;2;Summer Sale 2024;9985;Social Media;Opened;Converted
18010;2;Summer Sale 2024;4604;Social Media;Clicked;Not Converted
18011;5;Summer Sale 2024;11815;Email;Opened;Not Converted
18012;1;Summer Sale 2024;8410;SMS;Clicked;Converted
18013;4;Summer Sale 2024;8705;SMS;Ignored;Not Converted
18014;4;Summer Sale 2024;11979;Social Media;Clicked;Not Converted
18015;4;Summer Sale 2024;481;Social Media;Opened;Converted
18016;1;Summer Sale 2024;3855;Email;Ignored;Not Converted
18017;1;Summer Sale 2024;1915;SMS;Opened;Not Converted
18018;2;Summer Sale 2024;613;Email;Opened;Not Converted
18019;2;Summer Sale 2024;4378;Email;Ignored;Not Converted
18020;4;Summer Sale 2024;5683;Social Media;Clicked;Converted
18021;5;Summer Sale 2024;12310;Email;Opened;Not Converted
18022;3;Summer Sale 2024;2376;SMS;Clicked;Not Converted
18023;1;Summer Sale 2024;4558;Email;Ignored;Not Converted
18024;2;Summer Sale 2024;6464;SMS;Clicked;Not Converted
18025;1;Summer Sale 2024;9632;Email;Ignored;Not Converted
18026;1;Summer Sale 2024;6483;Social Media;Opened;Not Converted
18027;4;Summer Sale 2024;7213;SMS;Ignored;Not Converted
18028;4;Summer Sale 2024;7454;Email;Opened;Not Converted
18029;2;Summer Sale 2024;6750;Email;Ignored;Not Converted
18030;3;Summer Sale 2024;229;SMS;Opened;Converted
18031;5;Summer Sale 2024;4918;Email;Clicked;Converted
18032;4;Summer Sale 2024;8185;Social Media;Ignored;Not Converted
18033;3;Summer Sale 2024;10720;Social Media;Ignored;Not Converted
18034;4;Summer Sale 2024;6002;SMS;Opened;Not Converted
18035;3;Summer Sale 2024;993;Email;Clicked;Not Converted
18036;5;Summer Sale 2024;2631;SMS;Clicked;Converted
18037;2;Summer Sale 2024;2377;Social Media;Clicked;Converted
18038;1;Summer Sale 2024;6373;Social Media;Ignored;Not Converted
18039;4;Summer Sale 2024;2106;Email;Opened;Not Converted
18040;5;Summer Sale 2024;12229;Email;Opened;Not Converted
18041;1;Summer Sale 2024;5116;Email;Clicked;Converted
18042;5;Summer Sale 2024;6963;SMS;Clicked;Converted
18043;5;Summer Sale 2024;2212;Social Media;Ignored;Not Converted
18044;4;Summer Sale 2024;11779;Social Media;Opened;Converted
18045;1;Summer Sale 2024;6100;SMS;Ignored;Not Converted
18046;3;Summer Sale 2024;8073;SMS;Clicked;Converted
18047;1;Summer Sale 2024;9452;SMS;Clicked;Not Converted
18048;3;Summer Sale 2024;11051;Email;Ignored;Not Converted
18049;3;Summer Sale 2024;6587;SMS;Clicked;Not Converted
18050;4;Summer Sale 2024;2828;Email;Ignored;Not Converted
18051;1;Summer Sale 2024;6806;SMS;Ignored;Not Converted
18052;1;Summer Sale 2024;899;Email;Opened;Converted
18053;2;Summer Sale 2024;5717;SMS;Ignored;Not Converted
18054;3;Summer Sale 2024;5762;Email;Clicked;Converted
18055;3;Summer Sale 2024;5296;SMS;Clicked;Not Converted
18056;4;Summer Sale 2024;10982;Email;Ignored;Not Converted
18057;1;Summer Sale 2024;7927;Email;Clicked;Not Converted
18058;4;Summer Sale 2024;2961;Social Media;Clicked;Converted
18059;3;Summer Sale 2024;4097;Email;Clicked;Not Converted
18060;2;Summer Sale 2024;9764;Social Media;Clicked;Not Converted
18061;1;Summer Sale 2024;3648;Email;Clicked;Converted
18062;4;Summer Sale 2024;7911;SMS;Opened;Not Converted
18063;1;Summer Sale 2024;10371;Social Media;Ignored;Not Converted
18064;4;Summer Sale 2024;2001;SMS;Ignored;Not Converted
18065;4;Summer Sale 2024;6485;SMS;Clicked;Not Converted
18066;5;Summer Sale 2024;839;Social Media;Opened;Not Converted
18067;2;Summer Sale 2024;5353;SMS;Opened;Converted
18068;1;Summer Sale 2024;3506;SMS;Opened;Not Converted
18069;3;Summer Sale 2024;7814;Social Media;Clicked;Not Converted
18070;3;Summer Sale 2024;3453;SMS;Opened;Not Converted
18071;1;Summer Sale 2024;1833;Email;Opened;Not Converted
18072;2;Summer Sale 2024;10936;Email;Opened;Not Converted
18073;2;Summer Sale 2024;4177;Social Media;Opened;Not Converted
18074;1;Summer Sale 2024;66;SMS;Clicked;Converted
18075;1;Summer Sale 2024;10026;Social Media;Clicked;Converted
18076;1;Summer Sale 2024;11096;SMS;Opened;Not Converted
18077;4;Summer Sale 2024;10518;Email;Clicked;Not Converted
18078;5;Summer Sale 2024;1490;SMS;Opened;Converted
18079;1;Summer Sale 2024;8881;SMS;Ignored;Not Converted
18080;5;Summer Sale 2024;1496;Social Media;Ignored;Not Converted
18081;3;Summer Sale 2024;1209;SMS;Opened;Converted
18082;1;Summer Sale 2024;9291;SMS;Ignored;Not Converted
18083;4;Summer Sale 2024;1127;Social Media;Opened;Converted
18084;1;Summer Sale 2024;8162;Social Media;Ignored;Not Converted
18085;2;Summer Sale 2024;9222;Social Media;Clicked;Not Converted
18086;1;Summer Sale 2024;10788;SMS;Opened;Converted
18087;4;Summer Sale 2024;8379;Social Media;Clicked;Converted
18088;1;Summer Sale 2024;10364;Email;Clicked;Converted
18089;4;Summer Sale 2024;1321;Social Media;Ignored;Not Converted
18090;1;Summer Sale 2024;594;Social Media;Clicked;Not Converted
18091;5;Summer Sale 2024;1905;Social Media;Ignored;Not Converted
18092;1;Summer Sale 2024;11058;Social Media;Opened;Not Converted
18093;3;Summer Sale 2024;10405;SMS;Opened;Not Converted
18094;2;Summer Sale 2024;8017;Email;Ignored;Not Converted
18095;5;Summer Sale 2024;10855;Email;Opened;Converted
18096;4;Summer Sale 2024;9971;SMS;Clicked;Converted
18097;3;Summer Sale 2024;3813;Email;Ignored;Not Converted
18098;5;Summer Sale 2024;7907;SMS;Clicked;Not Converted
18099;3;Summer Sale 2024;10982;SMS;Ignored;Not Converted
18100;5;Summer Sale 2024;11396;Social Media;Opened;Not Converted
18101;1;Summer Sale 2024;10059;SMS;Clicked;Converted
18102;3;Summer Sale 2024;6972;Email;Opened;Converted
18103;1;Summer Sale 2024;5235;SMS;Clicked;Converted
18104;4;Summer Sale 2024;4575;SMS;Opened;Not Converted
18105;4;Summer Sale 2024;1152;Social Media;Ignored;Not Converted
18106;3;Summer Sale 2024;11828;SMS;Ignored;Not Converted
18107;3;Summer Sale 2024;3228;Email;Ignored;Not Converted
18108;4;Summer Sale 2024;1854;Social Media;Opened;Converted
18109;4;Summer Sale 2024;12231;SMS;Opened;Not Converted
18110;5;Summer Sale 2024;9446;SMS;Clicked;Not Converted
18111;4;Summer Sale 2024;3864;Email;Opened;Not Converted
18112;5;Summer Sale 2024;6112;Email;Ignored;Not Converted
18113;3;Summer Sale 2024;2795;Social Media;Opened;Not Converted
18114;2;Summer Sale 2024;2160;Social Media;Opened;Not Converted
18115;4;Summer Sale 2024;8823;Email;Clicked;Not Converted
18116;4;Summer Sale 2024;3588;SMS;Clicked;Not Converted
18117;1;Summer Sale 2024;5006;SMS;Clicked;Converted
18118;2;Summer Sale 2024;8050;Email;Opened;Not Converted
18119;4;Summer Sale 2024;10058;Email;Opened;Not Converted
18120;1;Summer Sale 2024;6786;Email;Clicked;Converted
18121;1;Summer Sale 2024;10691;SMS;Ignored;Not Converted
18122;5;Summer Sale 2024;11558;Social Media;Ignored;Not Converted
18123;4;Summer Sale 2024;12434;SMS;Opened;Not Converted
18124;2;Summer Sale 2024;5023;Social Media;Opened;Not Converted
18125;1;Summer Sale 2024;8467;Email;Opened;Not Converted
18126;2;Summer Sale 2024;12132;Social Media;Opened;Not Converted
18127;2;Summer Sale 2024;858;SMS;Opened;Not Converted
18128;2;Summer Sale 2024;6372;Social Media;Opened;Not Converted
18129;1;Summer Sale 2024;10510;Email;Clicked;Converted
18130;4;Summer Sale 2024;357;Social Media;Clicked;Not Converted
18131;3;Summer Sale 2024;840;SMS;Clicked;Not Converted
18132;3;Summer Sale 2024;9877;SMS;Ignored;Not Converted
18133;1;Summer Sale 2024;2625;Email;Ignored;Not Converted
18134;3;Summer Sale 2024;11004;Social Media;Clicked;Converted
18135;1;Summer Sale 2024;6329;Email;Clicked;Converted
18136;1;Summer Sale 2024;6167;Social Media;Ignored;Not Converted
18137;5;Summer Sale 2024;1011;SMS;Opened;Not Converted
18138;4;Summer Sale 2024;5644;SMS;Ignored;Not Converted
18139;3;Summer Sale 2024;4359;Social Media;Clicked;Converted
18140;5;Summer Sale 2024;2093;Email;Clicked;Not Converted
18141;3;Summer Sale 2024;5962;Social Media;Ignored;Not Converted
18142;2;Summer Sale 2024;2355;Email;Opened;Not Converted
18143;1;Summer Sale 2024;3746;Email;Opened;Converted
18144;2;Summer Sale 2024;3888;Email;Opened;Not Converted
18145;3;Summer Sale 2024;4436;Social Media;Ignored;Not Converted
18146;2;Summer Sale 2024;1543;Social Media;Clicked;Not Converted
18147;1;Summer Sale 2024;7177;Social Media;Clicked;Converted
18148;5;Summer Sale 2024;2699;Email;Opened;Converted
18149;3;Summer Sale 2024;1145;Email;Ignored;Not Converted
18150;1;Summer Sale 2024;7591;SMS;Opened;Not Converted
18151;2;Summer Sale 2024;6536;SMS;Opened;Converted
18152;5;Summer Sale 2024;9006;Email;Ignored;Not Converted
18153;1;Summer Sale 2024;1516;SMS;Opened;Not Converted
18154;4;Summer Sale 2024;10720;SMS;Opened;Not Converted
18155;3;Summer Sale 2024;5034;Social Media;Opened;Not Converted
18156;5;Summer Sale 2024;8063;SMS;Opened;Not Converted
18157;4;Summer Sale 2024;3598;Social Media;Opened;Not Converted
18158;2;Summer Sale 2024;6062;Social Media;Opened;Converted
18159;3;Summer Sale 2024;4299;SMS;Opened;Converted
18160;4;Summer Sale 2024;310;SMS;Opened;Converted
18161;4;Summer Sale 2024;1860;SMS;Clicked;Converted
18162;4;Summer Sale 2024;4805;SMS;Clicked;Converted
18163;4;Summer Sale 2024;10918;SMS;Opened;Not Converted
18164;2;Summer Sale 2024;11473;SMS;Clicked;Converted
18165;3;Summer Sale 2024;8133;Email;Ignored;Not Converted
18166;4;Summer Sale 2024;218;Social Media;Ignored;Not Converted
18167;4;Summer Sale 2024;3026;Social Media;Ignored;Not Converted
18168;5;Summer Sale 2024;1984;Email;Ignored;Not Converted
18169;3;Summer Sale 2024;10277;Email;Opened;Not Converted
18170;4;Summer Sale 2024;11108;Social Media;Ignored;Not Converted
18171;4;Summer Sale 2024;6914;Email;Ignored;Not Converted
18172;2;Summer Sale 2024;6507;Social Media;Clicked;Not Converted
18173;1;Summer Sale 2024;9142;Social Media;Opened;Not Converted
18174;5;Summer Sale 2024;7084;Email;Opened;Not Converted
18175;1;Summer Sale 2024;288;SMS;Opened;Not Converted
18176;1;Summer Sale 2024;6669;Email;Opened;Converted
18177;2;Summer Sale 2024;677;Social Media;Opened;Not Converted
18178;4;Summer Sale 2024;9716;SMS;Clicked;Not Converted
18179;2;Summer Sale 2024;5643;Social Media;Ignored;Not Converted
18180;5;Summer Sale 2024;10756;Social Media;Opened;Not Converted
18181;5;Summer Sale 2024;3775;Social Media;Opened;Converted
18182;1;Summer Sale 2024;6064;Email;Opened;Converted
18183;4;Summer Sale 2024;4751;Social Media;Opened;Not Converted
18184;4;Summer Sale 2024;2886;SMS;Clicked;Not Converted
18185;5;Summer Sale 2024;8115;SMS;Opened;Not Converted
18186;2;Summer Sale 2024;8354;Email;Clicked;Not Converted
18187;2;Summer Sale 2024;12312;Email;Opened;Not Converted
18188;2;Summer Sale 2024;7373;Email;Opened;Converted
18189;4;Summer Sale 2024;10343;SMS;Clicked;Converted
18190;4;Summer Sale 2024;7683;Email;Opened;Converted
18191;1;Summer Sale 2024;7939;Email;Ignored;Not Converted
18192;3;Summer Sale 2024;2495;Email;Opened;Not Converted
18193;2;Summer Sale 2024;4260;SMS;Opened;Not Converted
18194;5;Summer Sale 2024;7261;Social Media;Clicked;Converted
18195;2;Summer Sale 2024;7414;Social Media;Clicked;Not Converted
18196;5;Summer Sale 2024;1007;Email;Opened;Converted
18197;3;Summer Sale 2024;9012;Email;Ignored;Not Converted
18198;2;Summer Sale 2024;6129;SMS;Ignored;Not Converted
18199;5;Summer Sale 2024;11350;SMS;Opened;Not Converted
18200;4;Summer Sale 2024;3122;SMS;Opened;Not Converted
18201;2;Summer Sale 2024;9653;Email;Clicked;Not Converted
18202;4;Summer Sale 2024;2792;Email;Opened;Not Converted
18203;3;Summer Sale 2024;3288;Social Media;Clicked;Converted
18204;3;Summer Sale 2024;10299;Email;Opened;Not Converted
18205;2;Summer Sale 2024;10339;Social Media;Ignored;Not Converted
18206;4;Summer Sale 2024;8590;SMS;Ignored;Not Converted
18207;5;Summer Sale 2024;11888;Social Media;Clicked;Converted
18208;4;Summer Sale 2024;11471;SMS;Ignored;Not Converted
18209;1;Summer Sale 2024;6297;SMS;Ignored;Not Converted
18210;2;Summer Sale 2024;1640;Social Media;Opened;Not Converted
18211;1;Summer Sale 2024;4923;Email;Ignored;Not Converted
18212;2;Summer Sale 2024;8621;Email;Ignored;Not Converted
18213;2;Summer Sale 2024;8414;Email;Ignored;Not Converted
18214;4;Summer Sale 2024;2878;Email;Clicked;Not Converted
18215;5;Summer Sale 2024;6116;Email;Opened;Converted
18216;1;Summer Sale 2024;2696;Social Media;Ignored;Not Converted
18217;5;Summer Sale 2024;1970;SMS;Clicked;Converted
18218;2;Summer Sale 2024;4801;SMS;Ignored;Not Converted
18219;1;Summer Sale 2024;10918;SMS;Clicked;Not Converted
18220;3;Summer Sale 2024;2427;Email;Opened;Converted
18221;1;Summer Sale 2024;5765;Social Media;Opened;Not Converted
18222;5;Summer Sale 2024;10586;SMS;Ignored;Not Converted
18223;2;Summer Sale 2024;10167;Social Media;Clicked;Converted
18224;1;Summer Sale 2024;6640;Social Media;Clicked;Not Converted
18225;1;Summer Sale 2024;10468;Social Media;Opened;Not Converted
18226;2;Summer Sale 2024;9002;Social Media;Ignored;Not Converted
18227;4;Summer Sale 2024;1197;Social Media;Ignored;Not Converted
18228;1;Summer Sale 2024;4993;Social Media;Clicked;Converted
18229;3;Summer Sale 2024;9307;Social Media;Clicked;Converted
18230;4;Summer Sale 2024;10903;Email;Ignored;Not Converted
18231;1;Summer Sale 2024;5121;SMS;Ignored;Not Converted
18232;4;Summer Sale 2024;6842;Social Media;Opened;Not Converted
18233;1;Summer Sale 2024;3505;Social Media;Opened;Not Converted
18234;1;Summer Sale 2024;3098;Email;Opened;Converted
18235;2;Summer Sale 2024;11820;Social Media;Ignored;Not Converted
18236;3;Summer Sale 2024;3137;Social Media;Ignored;Not Converted
18237;2;Summer Sale 2024;5633;Social Media;Opened;Not Converted
18238;1;Summer Sale 2024;12006;Email;Opened;Not Converted
18239;3;Summer Sale 2024;4012;Email;Clicked;Converted
18240;3;Summer Sale 2024;10916;SMS;Clicked;Not Converted
18241;5;Summer Sale 2024;4627;Email;Opened;Converted
18242;3;Summer Sale 2024;6040;Email;Clicked;Converted
18243;1;Summer Sale 2024;3786;SMS;Ignored;Not Converted
18244;2;Summer Sale 2024;2098;Social Media;Opened;Converted
18245;3;Summer Sale 2024;724;SMS;Clicked;Converted
18246;1;Summer Sale 2024;6517;Social Media;Opened;Converted
18247;4;Summer Sale 2024;2478;SMS;Ignored;Not Converted
18248;5;Summer Sale 2024;4918;Email;Opened;Not Converted
18249;4;Summer Sale 2024;10949;Email;Ignored;Not Converted
18250;2;Summer Sale 2024;5119;SMS;Clicked;Not Converted
18251;4;Summer Sale 2024;768;Email;Ignored;Not Converted
18252;5;Summer Sale 2024;3863;Email;Clicked;Not Converted
18253;4;Summer Sale 2024;12084;Email;Opened;Not Converted
18254;5;Summer Sale 2024;5628;Social Media;Ignored;Not Converted
18255;4;Summer Sale 2024;11512;SMS;Clicked;Not Converted
18256;4;Summer Sale 2024;8924;Email;Opened;Not Converted
18257;4;Summer Sale 2024;8216;Social Media;Opened;Not Converted
18258;5;Summer Sale 2024;11184;Social Media;Ignored;Not Converted
18259;1;Summer Sale 2024;1965;Social Media;Opened;Converted
18260;4;Summer Sale 2024;235;Social Media;Opened;Not Converted
18261;4;Summer Sale 2024;9555;Email;Ignored;Not Converted
18262;5;Summer Sale 2024;2154;Email;Clicked;Converted
18263;5;Summer Sale 2024;12191;Social Media;Clicked;Converted
18264;1;Summer Sale 2024;8869;SMS;Clicked;Not Converted
18265;1;Summer Sale 2024;9174;Email;Ignored;Not Converted
18266;3;Summer Sale 2024;1848;SMS;Opened;Not Converted
18267;5;Summer Sale 2024;10265;Social Media;Opened;Not Converted
18268;1;Summer Sale 2024;8814;SMS;Clicked;Not Converted
18269;1;Summer Sale 2024;10617;Email;Ignored;Not Converted
18270;1;Summer Sale 2024;3079;Email;Ignored;Not Converted
18271;4;Summer Sale 2024;4794;SMS;Opened;Not Converted
