ProductID;ProductName;Category;Subcategory;BrandName;Price;StockAvailability
987;EcoThreads T-Shirts Model #987;Clothing;T-Shirts;EcoThreads;117.63;384
988;HomeEssentials Cookware Model #988;Home & Kitchen;Cookware;HomeEssentials;211.75;203
989;GadgetPro Laptops Model #989;Electronics;Laptops;GadgetPro;1025.48;138
990;CozyLiving Cookware Model #990;Home & Kitchen;Cookware;CozyLiving;480.27;233
991;GlowUp Makeup Model #991;Beauty & Health;Makeup;GlowUp;156.67;217
992;KitchenWiz Cookware Model #992;Home & Kitchen;Cookware;KitchenWiz;208.88;231
993;UrbanWear Jeans Model #993;Clothing;Jeans;UrbanWear;278.27;259
994;GadgetPro Headphones Model #994;Electronics;Headphones;GadgetPro;165.15;141
995;ElectroBrand Laptops Model #995;Electronics;Laptops;ElectroBrand;1066.28;390
996;VitaBoost Makeup Model #996;Beauty & Health;Makeup;VitaBoost;81.83;50
997;CozyLiving Bedding Model #997;Home & Kitchen;Bedding;CozyLiving;283.11;404
998;HomeEssentials Bedding Model #998;Home & Kitchen;Bedding;HomeEssentials;358.88;161
999;ElectroBrand Smartphones Model #999;Electronics;Smartphones;ElectroBrand;1037.38;143
1000;CozyLiving Decor Model #1000;Home & Kitchen;Decor;CozyLiving;386.17;2
1001;CozyLiving Cookware Model #1001;Home & Kitchen;Cookware;CozyLiving;395.63;166
1002;KitchenWiz Decor Model #1002;Home & Kitchen;Decor;KitchenWiz;385.02;66
1003;GlowUp Skincare Model #1003;Beauty & Health;Skincare;GlowUp;62.73;320
1004;KitchenWiz Decor Model #1004;Home & Kitchen;Decor;KitchenWiz;351.82;149
1005;VitaBoost Skincare Model #1005;Beauty & Health;Skincare;VitaBoost;84.21;35
1006;CozyLiving Cookware Model #1006;Home & Kitchen;Cookware;CozyLiving;487.24;464
1007;CozyLiving Decor Model #1007;Home & Kitchen;Decor;CozyLiving;110.68;72
1008;GadgetPro Headphones Model #1008;Electronics;Headphones;GadgetPro;1657.86;41
1009;PureHealth Skincare Model #1009;Beauty & Health;Skincare;PureHealth;17.25;87
1010;GadgetPro Laptops Model #1010;Electronics;Laptops;GadgetPro;1580.27;157
1011;ClassicFits Jackets Model #1011;Clothing;Jackets;ClassicFits;41.15;43
1012;PureHealth Vitamins Model #1012;Beauty & Health;Vitamins;PureHealth;110.82;251
1013;GlowUp Vitamins Model #1013;Beauty & Health;Vitamins;GlowUp;45.16;31
1014;KitchenWiz Bedding Model #1014;Home & Kitchen;Bedding;KitchenWiz;234.53;451
1015;CozyLiving Bedding Model #1015;Home & Kitchen;Bedding;CozyLiving;364.88;322
1016;VitaBoost Skincare Model #1016;Beauty & Health;Skincare;VitaBoost;10.85;436
1017;UrbanWear Jackets Model #1017;Clothing;Jackets;UrbanWear;203.50;78
1018;VitaBoost Vitamins Model #1018;Beauty & Health;Vitamins;VitaBoost;90.56;466
1019;TechGiant Smartphones Model #1019;Electronics;Smartphones;TechGiant;1046.01;428
1020;VitaBoost Makeup Model #1020;Beauty & Health;Makeup;VitaBoost;114.13;300
1021;ClassicFits T-Shirts Model #1021;Clothing;T-Shirts;ClassicFits;243.25;156
1022;KitchenWiz Decor Model #1022;Home & Kitchen;Decor;KitchenWiz;23.89;73
1023;TechGiant Laptops Model #1023;Electronics;Laptops;TechGiant;1140.63;270
1024;UrbanWear Jackets Model #1024;Clothing;Jackets;UrbanWear;52.32;117
1025;GadgetPro Laptops Model #1025;Electronics;Laptops;GadgetPro;749.30;390
1026;HomeEssentials Bedding Model #1026;Home & Kitchen;Bedding;HomeEssentials;368.66;14
1027;CozyLiving Bedding Model #1027;Home & Kitchen;Bedding;CozyLiving;466.65;148
1028;UrbanWear T-Shirts Model #1028;Clothing;T-Shirts;UrbanWear;33.99;449
1029;KitchenWiz Cookware Model #1029;Home & Kitchen;Cookware;KitchenWiz;313.64;448
1030;ClassicFits T-Shirts Model #1030;Clothing;T-Shirts;ClassicFits;209.96;42
1031;HomeEssentials Decor Model #1031;Home & Kitchen;Decor;HomeEssentials;387.11;214
1032;ClassicFits Jackets Model #1032;Clothing;Jackets;ClassicFits;237.43;88
1033;UrbanWear T-Shirts Model #1033;Clothing;T-Shirts;UrbanWear;39.21;452
1034;KitchenWiz Decor Model #1034;Home & Kitchen;Decor;KitchenWiz;398.03;44
1035;KitchenWiz Bedding Model #1035;Home & Kitchen;Bedding;KitchenWiz;74.34;438
1036;PureHealth Makeup Model #1036;Beauty & Health;Makeup;PureHealth;140.29;404
1037;EcoThreads Jeans Model #1037;Clothing;Jeans;EcoThreads;108.63;79
1038;PureHealth Skincare Model #1038;Beauty & Health;Skincare;PureHealth;166.40;80
1039;UrbanWear T-Shirts Model #1039;Clothing;T-Shirts;UrbanWear;126.41;457
1040;GlowUp Makeup Model #1040;Beauty & Health;Makeup;GlowUp;67.87;192
1041;ElectroBrand Smartphones Model #1041;Electronics;Smartphones;ElectroBrand;684.30;8
1042;ElectroBrand Laptops Model #1042;Electronics;Laptops;ElectroBrand;890.18;280
1043;HomeEssentials Bedding Model #1043;Home & Kitchen;Bedding;HomeEssentials;297.27;354
1044;CozyLiving Decor Model #1044;Home & Kitchen;Decor;CozyLiving;124.00;260
1045;EcoThreads Jackets Model #1045;Clothing;Jackets;EcoThreads;269.38;13
1046;CozyLiving Cookware Model #1046;Home & Kitchen;Cookware;CozyLiving;275.12;251
1047;UrbanWear Jeans Model #1047;Clothing;Jeans;UrbanWear;29.33;88
1048;KitchenWiz Bedding Model #1048;Home & Kitchen;Bedding;KitchenWiz;320.49;163
1049;ElectroBrand Headphones Model #1049;Electronics;Headphones;ElectroBrand;896.40;113
1050;EcoThreads Jackets Model #1050;Clothing;Jackets;EcoThreads;77.08;29
1051;CozyLiving Bedding Model #1051;Home & Kitchen;Bedding;CozyLiving;478.81;322
1052;GadgetPro Laptops Model #1052;Electronics;Laptops;GadgetPro;837.51;213
1053;TechGiant Headphones Model #1053;Electronics;Headphones;TechGiant;1801.46;120
1054;PureHealth Skincare Model #1054;Beauty & Health;Skincare;PureHealth;170.18;102
1055;PureHealth Skincare Model #1055;Beauty & Health;Skincare;PureHealth;116.08;234
1056;HomeEssentials Decor Model #1056;Home & Kitchen;Decor;HomeEssentials;46.28;83
1057;UrbanWear Jackets Model #1057;Clothing;Jackets;UrbanWear;33.49;25
1058;ElectroBrand Smartphones Model #1058;Electronics;Smartphones;ElectroBrand;819.91;399
1059;HomeEssentials Bedding Model #1059;Home & Kitchen;Bedding;HomeEssentials;126.72;471
1060;PureHealth Vitamins Model #1060;Beauty & Health;Vitamins;PureHealth;130.36;96
1061;PureHealth Makeup Model #1061;Beauty & Health;Makeup;PureHealth;171.66;488
1062;PureHealth Vitamins Model #1062;Beauty & Health;Vitamins;PureHealth;138.26;383
1063;ElectroBrand Headphones Model #1063;Electronics;Headphones;ElectroBrand;928.08;257
1064;PureHealth Skincare Model #1064;Beauty & Health;Skincare;PureHealth;96.72;493
1065;CozyLiving Decor Model #1065;Home & Kitchen;Decor;CozyLiving;359.41;263
1066;GadgetPro Headphones Model #1066;Electronics;Headphones;GadgetPro;1728.03;339
1067;UrbanWear Jeans Model #1067;Clothing;Jeans;UrbanWear;107.82;256
1068;GlowUp Vitamins Model #1068;Beauty & Health;Vitamins;GlowUp;89.35;18
1069;ElectroBrand Smartphones Model #1069;Electronics;Smartphones;ElectroBrand;1649.24;150
1070;PureHealth Vitamins Model #1070;Beauty & Health;Vitamins;PureHealth;133.76;347
1071;EcoThreads Jeans Model #1071;Clothing;Jeans;EcoThreads;152.94;407
1072;KitchenWiz Cookware Model #1072;Home & Kitchen;Cookware;KitchenWiz;111.87;295
1073;TechGiant Laptops Model #1073;Electronics;Laptops;TechGiant;197.67;202
1074;ElectroBrand Laptops Model #1074;Electronics;Laptops;ElectroBrand;1467.86;61
1075;UrbanWear Jackets Model #1075;Clothing;Jackets;UrbanWear;209.98;205
1076;EcoThreads T-Shirts Model #1076;Clothing;T-Shirts;EcoThreads;75.73;403
1077;GadgetPro Headphones Model #1077;Electronics;Headphones;GadgetPro;493.32;430
1078;EcoThreads T-Shirts Model #1078;Clothing;T-Shirts;EcoThreads;276.67;222
1079;VitaBoost Makeup Model #1079;Beauty & Health;Makeup;VitaBoost;128.51;402
1080;VitaBoost Vitamins Model #1080;Beauty & Health;Vitamins;VitaBoost;155.09;314
1081;CozyLiving Cookware Model #1081;Home & Kitchen;Cookware;CozyLiving;191.40;370
1082;ClassicFits T-Shirts Model #1082;Clothing;T-Shirts;ClassicFits;95.19;413
1083;UrbanWear Jackets Model #1083;Clothing;Jackets;UrbanWear;217.72;118
1084;VitaBoost Makeup Model #1084;Beauty & Health;Makeup;VitaBoost;149.65;416
1085;EcoThreads Jeans Model #1085;Clothing;Jeans;EcoThreads;208.01;385
1086;CozyLiving Bedding Model #1086;Home & Kitchen;Bedding;CozyLiving;389.07;459
1087;KitchenWiz Bedding Model #1087;Home & Kitchen;Bedding;KitchenWiz;111.94;84
1088;CozyLiving Cookware Model #1088;Home & Kitchen;Cookware;CozyLiving;479.49;114
1089;ElectroBrand Headphones Model #1089;Electronics;Headphones;ElectroBrand;1354.15;414
1090;EcoThreads Jackets Model #1090;Clothing;Jackets;EcoThreads;245.11;66
1091;PureHealth Vitamins Model #1091;Beauty & Health;Vitamins;PureHealth;86.60;350
1092;ElectroBrand Laptops Model #1092;Electronics;Laptops;ElectroBrand;1387.47;116
1093;GadgetPro Smartphones Model #1093;Electronics;Smartphones;GadgetPro;771.57;21
1094;TechGiant Headphones Model #1094;Electronics;Headphones;TechGiant;824.00;55
1095;VitaBoost Makeup Model #1095;Beauty & Health;Makeup;VitaBoost;159.73;221
1096;VitaBoost Vitamins Model #1096;Beauty & Health;Vitamins;VitaBoost;146.30;324
1097;UrbanWear Jeans Model #1097;Clothing;Jeans;UrbanWear;154.40;246
1098;GadgetPro Headphones Model #1098;Electronics;Headphones;GadgetPro;1272.52;464
1099;UrbanWear T-Shirts Model #1099;Clothing;T-Shirts;UrbanWear;145.73;471
1100;VitaBoost Makeup Model #1100;Beauty & Health;Makeup;VitaBoost;88.89;120
1101;GadgetPro Smartphones Model #1101;Electronics;Smartphones;GadgetPro;1214.53;29
1102;VitaBoost Vitamins Model #1102;Beauty & Health;Vitamins;VitaBoost;124.69;27
1103;GadgetPro Smartphones Model #1103;Electronics;Smartphones;GadgetPro;1264.25;492
1104;ClassicFits T-Shirts Model #1104;Clothing;T-Shirts;ClassicFits;64.88;465
1105;ClassicFits Jeans Model #1105;Clothing;Jeans;ClassicFits;243.14;463
1106;TechGiant Smartphones Model #1106;Electronics;Smartphones;TechGiant;1708.56;123
1107;ElectroBrand Headphones Model #1107;Electronics;Headphones;ElectroBrand;600.84;297
1108;VitaBoost Makeup Model #1108;Beauty & Health;Makeup;VitaBoost;142.64;218
1109;UrbanWear Jeans Model #1109;Clothing;Jeans;UrbanWear;83.91;132
1110;PureHealth Vitamins Model #1110;Beauty & Health;Vitamins;PureHealth;175.96;256
1111;GadgetPro Smartphones Model #1111;Electronics;Smartphones;GadgetPro;1405.13;272
1112;GadgetPro Headphones Model #1112;Electronics;Headphones;GadgetPro;1274.09;481
1113;UrbanWear Jeans Model #1113;Clothing;Jeans;UrbanWear;171.59;153
1114;HomeEssentials Cookware Model #1114;Home & Kitchen;Cookware;HomeEssentials;304.40;1
1115;GlowUp Makeup Model #1115;Beauty & Health;Makeup;GlowUp;140.63;169
1116;CozyLiving Cookware Model #1116;Home & Kitchen;Cookware;CozyLiving;111.53;345
1117;VitaBoost Vitamins Model #1117;Beauty & Health;Vitamins;VitaBoost;65.04;175
1118;UrbanWear Jackets Model #1118;Clothing;Jackets;UrbanWear;50.67;277
1119;PureHealth Skincare Model #1119;Beauty & Health;Skincare;PureHealth;38.53;442
1120;HomeEssentials Cookware Model #1120;Home & Kitchen;Cookware;HomeEssentials;29.18;262
1121;KitchenWiz Bedding Model #1121;Home & Kitchen;Bedding;KitchenWiz;486.47;183
1122;GlowUp Vitamins Model #1122;Beauty & Health;Vitamins;GlowUp;51.05;202
1123;VitaBoost Skincare Model #1123;Beauty & Health;Skincare;VitaBoost;147.70;406
1124;KitchenWiz Cookware Model #1124;Home & Kitchen;Cookware;KitchenWiz;430.11;422
1125;VitaBoost Vitamins Model #1125;Beauty & Health;Vitamins;VitaBoost;163.61;226
1126;TechGiant Headphones Model #1126;Electronics;Headphones;TechGiant;1789.11;96
1127;PureHealth Makeup Model #1127;Beauty & Health;Makeup;PureHealth;47.78;219
1128;GadgetPro Headphones Model #1128;Electronics;Headphones;GadgetPro;1539.51;333
1129;GlowUp Skincare Model #1129;Beauty & Health;Skincare;GlowUp;69.94;181
1130;UrbanWear T-Shirts Model #1130;Clothing;T-Shirts;UrbanWear;141.40;424
1131;VitaBoost Skincare Model #1131;Beauty & Health;Skincare;VitaBoost;89.90;376
1132;EcoThreads Jeans Model #1132;Clothing;Jeans;EcoThreads;266.22;310
1133;UrbanWear T-Shirts Model #1133;Clothing;T-Shirts;UrbanWear;174.39;173
1134;ClassicFits T-Shirts Model #1134;Clothing;T-Shirts;ClassicFits;96.37;247
1135;PureHealth Makeup Model #1135;Beauty & Health;Makeup;PureHealth;122.33;156
1136;HomeEssentials Decor Model #1136;Home & Kitchen;Decor;HomeEssentials;195.33;404
1137;ElectroBrand Smartphones Model #1137;Electronics;Smartphones;ElectroBrand;1243.16;243
1138;ClassicFits Jackets Model #1138;Clothing;Jackets;ClassicFits;107.53;186
1139;TechGiant Smartphones Model #1139;Electronics;Smartphones;TechGiant;1557.13;80
1140;PureHealth Makeup Model #1140;Beauty & Health;Makeup;PureHealth;169.08;227
1141;GlowUp Vitamins Model #1141;Beauty & Health;Vitamins;GlowUp;147.67;242
1142;UrbanWear Jackets Model #1142;Clothing;Jackets;UrbanWear;103.05;68
1143;VitaBoost Skincare Model #1143;Beauty & Health;Skincare;VitaBoost;92.71;286
1144;UrbanWear Jeans Model #1144;Clothing;Jeans;UrbanWear;161.41;334
1145;TechGiant Laptops Model #1145;Electronics;Laptops;TechGiant;1510.35;229
1146;CozyLiving Bedding Model #1146;Home & Kitchen;Bedding;CozyLiving;276.74;347
1147;GadgetPro Smartphones Model #1147;Electronics;Smartphones;GadgetPro;870.90;27
1148;GadgetPro Headphones Model #1148;Electronics;Headphones;GadgetPro;1692.19;437
1149;VitaBoost Makeup Model #1149;Beauty & Health;Makeup;VitaBoost;33.29;272
1150;TechGiant Smartphones Model #1150;Electronics;Smartphones;TechGiant;1549.27;450
1151;VitaBoost Makeup Model #1151;Beauty & Health;Makeup;VitaBoost;29.17;141
1152;PureHealth Vitamins Model #1152;Beauty & Health;Vitamins;PureHealth;76.95;461
1153;KitchenWiz Cookware Model #1153;Home & Kitchen;Cookware;KitchenWiz;151.54;492
1154;KitchenWiz Cookware Model #1154;Home & Kitchen;Cookware;KitchenWiz;41.62;457
1155;EcoThreads Jackets Model #1155;Clothing;Jackets;EcoThreads;21.40;201
1156;PureHealth Makeup Model #1156;Beauty & Health;Makeup;PureHealth;194.70;34
1157;UrbanWear Jackets Model #1157;Clothing;Jackets;UrbanWear;241.09;358
1158;UrbanWear T-Shirts Model #1158;Clothing;T-Shirts;UrbanWear;189.67;365
1159;TechGiant Laptops Model #1159;Electronics;Laptops;TechGiant;1513.01;267
1160;GadgetPro Smartphones Model #1160;Electronics;Smartphones;GadgetPro;1934.86;296
1161;PureHealth Skincare Model #1161;Beauty & Health;Skincare;PureHealth;182.08;447
1162;GadgetPro Laptops Model #1162;Electronics;Laptops;GadgetPro;1034.50;461
1163;TechGiant Headphones Model #1163;Electronics;Headphones;TechGiant;1580.01;374
1164;PureHealth Makeup Model #1164;Beauty & Health;Makeup;PureHealth;85.39;416
1165;HomeEssentials Decor Model #1165;Home & Kitchen;Decor;HomeEssentials;411.03;430
1166;EcoThreads Jeans Model #1166;Clothing;Jeans;EcoThreads;52.94;200
1167;ElectroBrand Laptops Model #1167;Electronics;Laptops;ElectroBrand;1983.61;116
1168;CozyLiving Bedding Model #1168;Home & Kitchen;Bedding;CozyLiving;461.92;314
1169;HomeEssentials Decor Model #1169;Home & Kitchen;Decor;HomeEssentials;469.43;87
1170;PureHealth Vitamins Model #1170;Beauty & Health;Vitamins;PureHealth;110.42;444
1171;CozyLiving Cookware Model #1171;Home & Kitchen;Cookware;CozyLiving;134.44;31
1172;KitchenWiz Decor Model #1172;Home & Kitchen;Decor;KitchenWiz;265.36;278
1173;HomeEssentials Decor Model #1173;Home & Kitchen;Decor;HomeEssentials;490.86;277
1174;KitchenWiz Decor Model #1174;Home & Kitchen;Decor;KitchenWiz;152.40;54
1175;EcoThreads Jeans Model #1175;Clothing;Jeans;EcoThreads;246.26;193
1176;PureHealth Skincare Model #1176;Beauty & Health;Skincare;PureHealth;11.70;122
1177;ElectroBrand Smartphones Model #1177;Electronics;Smartphones;ElectroBrand;1402.36;318
1178;PureHealth Skincare Model #1178;Beauty & Health;Skincare;PureHealth;152.37;442
1179;PureHealth Vitamins Model #1179;Beauty & Health;Vitamins;PureHealth;25.25;252
1180;PureHealth Vitamins Model #1180;Beauty & Health;Vitamins;PureHealth;16.07;402
1181;GlowUp Makeup Model #1181;Beauty & Health;Makeup;GlowUp;187.95;244
1182;PureHealth Skincare Model #1182;Beauty & Health;Skincare;PureHealth;197.45;18
1183;EcoThreads Jeans Model #1183;Clothing;Jeans;EcoThreads;71.13;494
1184;ClassicFits Jackets Model #1184;Clothing;Jackets;ClassicFits;279.87;39
1185;HomeEssentials Decor Model #1185;Home & Kitchen;Decor;HomeEssentials;195.89;32
1186;HomeEssentials Decor Model #1186;Home & Kitchen;Decor;HomeEssentials;307.33;402
1187;KitchenWiz Bedding Model #1187;Home & Kitchen;Bedding;KitchenWiz;170.82;21
1188;KitchenWiz Decor Model #1188;Home & Kitchen;Decor;KitchenWiz;36.86;377
1189;ElectroBrand Laptops Model #1189;Electronics;Laptops;ElectroBrand;1286.74;494
1190;GadgetPro Smartphones Model #1190;Electronics;Smartphones;GadgetPro;1311.59;471
1191;ElectroBrand Smartphones Model #1191;Electronics;Smartphones;ElectroBrand;524.81;297
1192;UrbanWear Jeans Model #1192;Clothing;Jeans;UrbanWear;127.55;30
1193;ClassicFits Jackets Model #1193;Clothing;Jackets;ClassicFits;292.20;216
1194;CozyLiving Cookware Model #1194;Home & Kitchen;Cookware;CozyLiving;433.24;42
1195;GadgetPro Headphones Model #1195;Electronics;Headphones;GadgetPro;1667.19;327
1196;KitchenWiz Decor Model #1196;Home & Kitchen;Decor;KitchenWiz;404.88;91
1197;TechGiant Laptops Model #1197;Electronics;Laptops;TechGiant;310.39;403
1198;UrbanWear Jackets Model #1198;Clothing;Jackets;UrbanWear;203.11;295
1199;GlowUp Makeup Model #1199;Beauty & Health;Makeup;GlowUp;27.20;362
1200;ClassicFits Jackets Model #1200;Clothing;Jackets;ClassicFits;155.77;453
1201;PureHealth Skincare Model #1201;Beauty & Health;Skincare;PureHealth;28.72;162
1202;ClassicFits T-Shirts Model #1202;Clothing;T-Shirts;ClassicFits;252.93;147
1203;ElectroBrand Laptops Model #1203;Electronics;Laptops;ElectroBrand;562.90;218
1204;GadgetPro Laptops Model #1204;Electronics;Laptops;GadgetPro;1031.93;387
1205;ElectroBrand Laptops Model #1205;Electronics;Laptops;ElectroBrand;1902.73;191
1206;UrbanWear Jeans Model #1206;Clothing;Jeans;UrbanWear;184.06;138
1207;GadgetPro Smartphones Model #1207;Electronics;Smartphones;GadgetPro;1747.19;396
1208;CozyLiving Bedding Model #1208;Home & Kitchen;Bedding;CozyLiving;337.44;196
1209;HomeEssentials Cookware Model #1209;Home & Kitchen;Cookware;HomeEssentials;377.89;294
1210;GlowUp Makeup Model #1210;Beauty & Health;Makeup;GlowUp;40.46;302
1211;HomeEssentials Decor Model #1211;Home & Kitchen;Decor;HomeEssentials;412.95;473
1212;KitchenWiz Bedding Model #1212;Home & Kitchen;Bedding;KitchenWiz;386.95;30
1213;GadgetPro Headphones Model #1213;Electronics;Headphones;GadgetPro;887.30;78
1214;VitaBoost Makeup Model #1214;Beauty & Health;Makeup;VitaBoost;46.14;204
1215;VitaBoost Skincare Model #1215;Beauty & Health;Skincare;VitaBoost;173.24;37
1216;PureHealth Makeup Model #1216;Beauty & Health;Makeup;PureHealth;109.67;210
1217;GadgetPro Laptops Model #1217;Electronics;Laptops;GadgetPro;1768.29;261
1218;PureHealth Makeup Model #1218;Beauty & Health;Makeup;PureHealth;194.68;313
1219;ElectroBrand Laptops Model #1219;Electronics;Laptops;ElectroBrand;1233.14;64
1220;VitaBoost Skincare Model #1220;Beauty & Health;Skincare;VitaBoost;33.61;440
1221;TechGiant Laptops Model #1221;Electronics;Laptops;TechGiant;1331.34;357
1222;KitchenWiz Decor Model #1222;Home & Kitchen;Decor;KitchenWiz;219.83;442
1223;TechGiant Headphones Model #1223;Electronics;Headphones;TechGiant;500.05;367
1224;VitaBoost Skincare Model #1224;Beauty & Health;Skincare;VitaBoost;116.56;131
1225;CozyLiving Bedding Model #1225;Home & Kitchen;Bedding;CozyLiving;437.52;247
1226;EcoThreads T-Shirts Model #1226;Clothing;T-Shirts;EcoThreads;36.32;228
1227;KitchenWiz Decor Model #1227;Home & Kitchen;Decor;KitchenWiz;188.91;300
1228;VitaBoost Vitamins Model #1228;Beauty & Health;Vitamins;VitaBoost;104.99;361
1229;ClassicFits T-Shirts Model #1229;Clothing;T-Shirts;ClassicFits;255.60;493
1230;VitaBoost Skincare Model #1230;Beauty & Health;Skincare;VitaBoost;178.60;477
1231;EcoThreads T-Shirts Model #1231;Clothing;T-Shirts;EcoThreads;193.69;389
1232;ClassicFits Jeans Model #1232;Clothing;Jeans;ClassicFits;251.13;344
1233;CozyLiving Cookware Model #1233;Home & Kitchen;Cookware;CozyLiving;190.69;106
1234;VitaBoost Makeup Model #1234;Beauty & Health;Makeup;VitaBoost;18.85;128
1235;ClassicFits Jeans Model #1235;Clothing;Jeans;ClassicFits;121.58;334
1236;KitchenWiz Bedding Model #1236;Home & Kitchen;Bedding;KitchenWiz;406.59;420
1237;EcoThreads Jeans Model #1237;Clothing;Jeans;EcoThreads;188.75;135
1238;UrbanWear Jackets Model #1238;Clothing;Jackets;UrbanWear;77.73;152
1239;EcoThreads Jackets Model #1239;Clothing;Jackets;EcoThreads;223.58;302
1240;HomeEssentials Decor Model #1240;Home & Kitchen;Decor;HomeEssentials;404.90;353
1241;VitaBoost Makeup Model #1241;Beauty & Health;Makeup;VitaBoost;93.87;63
1242;EcoThreads Jackets Model #1242;Clothing;Jackets;EcoThreads;168.84;216
1243;ElectroBrand Headphones Model #1243;Electronics;Headphones;ElectroBrand;1221.56;3
1244;CozyLiving Decor Model #1244;Home & Kitchen;Decor;CozyLiving;326.33;288
1245;PureHealth Skincare Model #1245;Beauty & Health;Skincare;PureHealth;110.23;481
1246;UrbanWear Jeans Model #1246;Clothing;Jeans;UrbanWear;248.87;100
1247;KitchenWiz Cookware Model #1247;Home & Kitchen;Cookware;KitchenWiz;407.33;108
1248;UrbanWear T-Shirts Model #1248;Clothing;T-Shirts;UrbanWear;112.91;338
1249;KitchenWiz Decor Model #1249;Home & Kitchen;Decor;KitchenWiz;447.58;212
1250;KitchenWiz Cookware Model #1250;Home & Kitchen;Cookware;KitchenWiz;306.99;343
1251;PureHealth Skincare Model #1251;Beauty & Health;Skincare;PureHealth;44.30;44
1252;TechGiant Headphones Model #1252;Electronics;Headphones;TechGiant;1732.43;188
1253;TechGiant Headphones Model #1253;Electronics;Headphones;TechGiant;882.51;231
1254;GlowUp Vitamins Model #1254;Beauty & Health;Vitamins;GlowUp;168.09;463
1255;GlowUp Makeup Model #1255;Beauty & Health;Makeup;GlowUp;172.03;393
1256;TechGiant Laptops Model #1256;Electronics;Laptops;TechGiant;1616.49;396
1257;PureHealth Vitamins Model #1257;Beauty & Health;Vitamins;PureHealth;192.19;186
1258;EcoThreads Jeans Model #1258;Clothing;Jeans;EcoThreads;242.26;143
1259;VitaBoost Vitamins Model #1259;Beauty & Health;Vitamins;VitaBoost;183.13;109
1260;ClassicFits T-Shirts Model #1260;Clothing;T-Shirts;ClassicFits;74.91;492
1261;CozyLiving Decor Model #1261;Home & Kitchen;Decor;CozyLiving;186.67;222
1262;GadgetPro Laptops Model #1262;Electronics;Laptops;GadgetPro;1002.43;35
1263;GadgetPro Smartphones Model #1263;Electronics;Smartphones;GadgetPro;1798.29;70
1264;GlowUp Skincare Model #1264;Beauty & Health;Skincare;GlowUp;15.92;143
1265;CozyLiving Bedding Model #1265;Home & Kitchen;Bedding;CozyLiving;455.28;400
1266;GlowUp Makeup Model #1266;Beauty & Health;Makeup;GlowUp;141.22;261
1267;VitaBoost Vitamins Model #1267;Beauty & Health;Vitamins;VitaBoost;114.27;163
1268;VitaBoost Skincare Model #1268;Beauty & Health;Skincare;VitaBoost;75.48;206
1269;PureHealth Skincare Model #1269;Beauty & Health;Skincare;PureHealth;25.90;485
1270;TechGiant Headphones Model #1270;Electronics;Headphones;TechGiant;1039.80;266
1271;VitaBoost Makeup Model #1271;Beauty & Health;Makeup;VitaBoost;197.85;133
1272;ClassicFits Jeans Model #1272;Clothing;Jeans;ClassicFits;132.10;316
1273;VitaBoost Vitamins Model #1273;Beauty & Health;Vitamins;VitaBoost;96.18;122
1274;VitaBoost Skincare Model #1274;Beauty & Health;Skincare;VitaBoost;181.80;96
1275;ElectroBrand Smartphones Model #1275;Electronics;Smartphones;ElectroBrand;904.10;270
1276;KitchenWiz Decor Model #1276;Home & Kitchen;Decor;KitchenWiz;402.05;458
1277;VitaBoost Makeup Model #1277;Beauty & Health;Makeup;VitaBoost;67.80;90
1278;PureHealth Vitamins Model #1278;Beauty & Health;Vitamins;PureHealth;109.24;180
1279;VitaBoost Skincare Model #1279;Beauty & Health;Skincare;VitaBoost;159.05;123
1280;ElectroBrand Headphones Model #1280;Electronics;Headphones;ElectroBrand;667.58;443
1281;KitchenWiz Bedding Model #1281;Home & Kitchen;Bedding;KitchenWiz;275.33;256
1282;HomeEssentials Cookware Model #1282;Home & Kitchen;Cookware;HomeEssentials;465.67;454
1283;GlowUp Makeup Model #1283;Beauty & Health;Makeup;GlowUp;43.36;363
1284;TechGiant Smartphones Model #1284;Electronics;Smartphones;TechGiant;218.21;232
1285;CozyLiving Cookware Model #1285;Home & Kitchen;Cookware;CozyLiving;165.97;419
1286;EcoThreads Jackets Model #1286;Clothing;Jackets;EcoThreads;195.13;228
1287;VitaBoost Vitamins Model #1287;Beauty & Health;Vitamins;VitaBoost;166.12;456
1288;HomeEssentials Bedding Model #1288;Home & Kitchen;Bedding;HomeEssentials;28.67;290
1289;VitaBoost Vitamins Model #1289;Beauty & Health;Vitamins;VitaBoost;106.30;96
1290;TechGiant Headphones Model #1290;Electronics;Headphones;TechGiant;582.54;428
1291;EcoThreads Jeans Model #1291;Clothing;Jeans;EcoThreads;47.78;198
1292;GlowUp Skincare Model #1292;Beauty & Health;Skincare;GlowUp;51.46;271
1293;ClassicFits Jackets Model #1293;Clothing;Jackets;ClassicFits;247.86;313
1294;TechGiant Headphones Model #1294;Electronics;Headphones;TechGiant;1725.06;435
1295;KitchenWiz Decor Model #1295;Home & Kitchen;Decor;KitchenWiz;328.63;131
1296;VitaBoost Makeup Model #1296;Beauty & Health;Makeup;VitaBoost;197.14;397
1297;UrbanWear T-Shirts Model #1297;Clothing;T-Shirts;UrbanWear;168.81;356
1298;CozyLiving Cookware Model #1298;Home & Kitchen;Cookware;CozyLiving;50.38;238
1299;PureHealth Vitamins Model #1299;Beauty & Health;Vitamins;PureHealth;31.81;132
1300;KitchenWiz Decor Model #1300;Home & Kitchen;Decor;KitchenWiz;48.81;336
